id	population	species	state	country	sex	longitude	latitude	read_1	read_2
choya-22-106	choya	Distichlis_palmeri	SON	MX	unknown	-113.6102033	31.3389783	choya-22-106/choya-22-106_b3900b1d-1426-4beb-869f-51415b48ad1a_R1.fastq.gz	choya-22-106/choya-22-106_b3900b1d-1426-4beb-869f-51415b48ad1a_R2.fastq.gz
choya-22-107	choya	Distichlis_palmeri	SON	MX	unknown	-113.6102033	31.3389783	choya-22-107/choya-22-107_ca6b9ab4-1ae9-4492-a827-2d12f47c16a5_R1.fastq.gz	choya-22-107/choya-22-107_ca6b9ab4-1ae9-4492-a827-2d12f47c16a5_R2.fastq.gz
choya-22-108	choya	Distichlis_palmeri	SON	MX	unknown	-113.6102033	31.3389783	choya-22-108/choya-22-108_623ca1f6-2180-4c47-919d-461774db9e15_R1.fastq.gz	choya-22-108/choya-22-108_623ca1f6-2180-4c47-919d-461774db9e15_R2.fastq.gz
choya-22-109	choya	Distichlis_palmeri	SON	MX	unknown	-113.6102033	31.3389783	choya-22-109/choya-22-109_a9f091c6-1310-4a6d-860d-6c8b64e1457d_R1.fastq.gz	choya-22-109/choya-22-109_a9f091c6-1310-4a6d-860d-6c8b64e1457d_R2.fastq.gz
choya-22-110	choya	Distichlis_palmeri	SON	MX	unknown	-113.6102033	31.3389783	choya-22-110/choya-22-110_308364f3-c322-496a-8a2f-df6df6f234a6_R1.fastq.gz	choya-22-110/choya-22-110_308364f3-c322-496a-8a2f-df6df6f234a6_R2.fastq.gz
clara-22-001	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-001/clara-22-001_d0244080-6713-415d-8411-59b4e5ee68ec_R1.fastq.gz	clara-22-001/clara-22-001_d0244080-6713-415d-8411-59b4e5ee68ec_R2.fastq.gz
clara-22-002	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-002/clara-22-002_f728d9a3-8c0b-480e-9b7d-c4523fb04f2b_R1.fastq.gz	clara-22-002/clara-22-002_f728d9a3-8c0b-480e-9b7d-c4523fb04f2b_R2.fastq.gz
clara-22-003	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-003/clara-22-003_47b696f3-994e-4fb6-854d-41038d643cb7_R1.fastq.gz	clara-22-003/clara-22-003_47b696f3-994e-4fb6-854d-41038d643cb7_R2.fastq.gz
clara-22-004	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-004/clara-22-004_267cb92f-bb95-4f32-8ae6-c32aa70f22b7_R1.fastq.gz	clara-22-004/clara-22-004_267cb92f-bb95-4f32-8ae6-c32aa70f22b7_R2.fastq.gz
clara-22-005	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-005/clara-22-005_56067955-1cfe-4d4d-886e-d1799a9ca340_R1.fastq.gz	clara-22-005/clara-22-005_56067955-1cfe-4d4d-886e-d1799a9ca340_R2.fastq.gz
clara-22-006	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-006/clara-22-006_f5b679db-2fe8-490c-9b2d-4ce8c1b27778_R1.fastq.gz	clara-22-006/clara-22-006_f5b679db-2fe8-490c-9b2d-4ce8c1b27778_R2.fastq.gz
clara-22-007	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-007/clara-22-007_95d0a3e9-fdc7-453b-a0f1-ed055ad862b2_R1.fastq.gz	clara-22-007/clara-22-007_95d0a3e9-fdc7-453b-a0f1-ed055ad862b2_R2.fastq.gz
clara-22-008	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-008/clara-22-008_5f3f0346-0783-46a8-af1a-64a8be7c48e3_R1.fastq.gz	clara-22-008/clara-22-008_5f3f0346-0783-46a8-af1a-64a8be7c48e3_R2.fastq.gz
clara-22-009	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-009/clara-22-009_743d26b5-049e-4769-bf85-beb0d6fd0681_R1.fastq.gz	clara-22-009/clara-22-009_743d26b5-049e-4769-bf85-beb0d6fd0681_R2.fastq.gz
clara-22-010	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-010/clara-22-010_ce15e604-5aa1-4663-ab98-cb6db3613355_R1.fastq.gz	clara-22-010/clara-22-010_ce15e604-5aa1-4663-ab98-cb6db3613355_R2.fastq.gz
clara-22-011	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-011/clara-22-011_03aff5ea-14dc-4186-a65a-7bbd6ce0f016_R1.fastq.gz	clara-22-011/clara-22-011_03aff5ea-14dc-4186-a65a-7bbd6ce0f016_R2.fastq.gz
clara-22-012	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-012/clara-22-012_cf4b5454-ba30-4aee-be79-a70d6c5b84a9_R1.fastq.gz	clara-22-012/clara-22-012_cf4b5454-ba30-4aee-be79-a70d6c5b84a9_R2.fastq.gz
clara-22-013	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-013/clara-22-013_26d431b4-8069-4126-bc30-ab0400e0422d_R1.fastq.gz	clara-22-013/clara-22-013_26d431b4-8069-4126-bc30-ab0400e0422d_R2.fastq.gz
clara-22-014	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-014/clara-22-014_dac771fd-415f-44e3-8aa9-fcbdf491ff79_R1.fastq.gz	clara-22-014/clara-22-014_dac771fd-415f-44e3-8aa9-fcbdf491ff79_R2.fastq.gz
clara-22-015	clara	Distichlis_palmeri	SON	MX	female	-114.965768	31.955806	clara-22-015/clara-22-015_f681e6b1-441d-4e0f-a843-99909a84141d_R1.fastq.gz	clara-22-015/clara-22-015_f681e6b1-441d-4e0f-a843-99909a84141d_R2.fastq.gz
clara-22-016	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-016/clara-22-016_a55b7a29-f504-4f61-899e-2714b54e15a5_R1.fastq.gz	clara-22-016/clara-22-016_a55b7a29-f504-4f61-899e-2714b54e15a5_R2.fastq.gz
clara-22-017	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-017/clara-22-017_91e11dd4-e876-413c-9e3e-a4789df77085_R1.fastq.gz	clara-22-017/clara-22-017_91e11dd4-e876-413c-9e3e-a4789df77085_R2.fastq.gz
clara-22-018	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-018/clara-22-018_45fee7fa-dfe5-433a-ba60-59aa4645cb21_R1.fastq.gz	clara-22-018/clara-22-018_45fee7fa-dfe5-433a-ba60-59aa4645cb21_R2.fastq.gz
clara-22-019	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-019/clara-22-019_99c46812-82d4-4646-bee2-09fc87de0834_R1.fastq.gz	clara-22-019/clara-22-019_99c46812-82d4-4646-bee2-09fc87de0834_R2.fastq.gz
clara-22-020	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-020/clara-22-020_fb9533e3-2c9c-46f5-9d4e-198476d97262_R1.fastq.gz	clara-22-020/clara-22-020_fb9533e3-2c9c-46f5-9d4e-198476d97262_R2.fastq.gz
clara-22-021	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-021/clara-22-021_722447e9-a2c8-4568-bc80-3627fde95873_R1.fastq.gz	clara-22-021/clara-22-021_722447e9-a2c8-4568-bc80-3627fde95873_R2.fastq.gz
clara-22-022	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-022/clara-22-022_163628ac-f83f-46da-baf9-f5e27be91d7e_R1.fastq.gz	clara-22-022/clara-22-022_163628ac-f83f-46da-baf9-f5e27be91d7e_R2.fastq.gz
clara-22-023	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-023/clara-22-023_3d39e7f5-2088-4022-8055-b8337a18d1a0_R1.fastq.gz	clara-22-023/clara-22-023_3d39e7f5-2088-4022-8055-b8337a18d1a0_R2.fastq.gz
clara-22-024	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-024/clara-22-024_586fb1b8-d60f-4b14-8771-4e00a3d466d0_R1.fastq.gz	clara-22-024/clara-22-024_586fb1b8-d60f-4b14-8771-4e00a3d466d0_R2.fastq.gz
clara-22-025	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-025/clara-22-025_ae55cd8b-7e41-4fae-ac6b-56f04a4472d1_R1.fastq.gz	clara-22-025/clara-22-025_ae55cd8b-7e41-4fae-ac6b-56f04a4472d1_R2.fastq.gz
clara-22-026	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-026/clara-22-026_5131170f-2520-4f4f-8505-068af64c1b42_R1.fastq.gz	clara-22-026/clara-22-026_5131170f-2520-4f4f-8505-068af64c1b42_R2.fastq.gz
clara-22-027	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-027/clara-22-027_51d22fa2-dcf6-474d-abe7-c8db1726a808_R1.fastq.gz	clara-22-027/clara-22-027_51d22fa2-dcf6-474d-abe7-c8db1726a808_R2.fastq.gz
clara-22-028	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-028/clara-22-028_3df96c56-181e-44f4-9faf-c546bfa98deb_R1.fastq.gz	clara-22-028/clara-22-028_3df96c56-181e-44f4-9faf-c546bfa98deb_R2.fastq.gz
clara-22-029	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-029/clara-22-029_6a0dd69d-2411-4596-bd93-4232469f0d60_R1.fastq.gz	clara-22-029/clara-22-029_6a0dd69d-2411-4596-bd93-4232469f0d60_R2.fastq.gz
clara-22-030	clara	Distichlis_palmeri	SON	MX	male	-114.965768	31.955806	clara-22-030/clara-22-030_849843a2-1bae-4e2d-86c6-cd3a9d6f6f3a_R1.fastq.gz	clara-22-030/clara-22-030_849843a2-1bae-4e2d-86c6-cd3a9d6f6f3a_R2.fastq.gz
felipe1-22-001	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-001/felipe1-22-001_f816925b-3eb1-4259-8b26-e6a6596cb684_R1.fastq.gz	felipe1-22-001/felipe1-22-001_f816925b-3eb1-4259-8b26-e6a6596cb684_R2.fastq.gz
felipe1-22-002	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-002/felipe1-22-002_aa4cc531-780d-4936-92ec-c4baf3cc31ae_R1.fastq.gz	felipe1-22-002/felipe1-22-002_aa4cc531-780d-4936-92ec-c4baf3cc31ae_R2.fastq.gz
felipe1-22-003	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-003/felipe1-22-003_90f032a8-17d6-4853-9e73-7eeff3e7aa67_R1.fastq.gz	felipe1-22-003/felipe1-22-003_90f032a8-17d6-4853-9e73-7eeff3e7aa67_R2.fastq.gz
felipe1-22-004	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-004/felipe1-22-004_5f74c164-37ca-440f-9a30-7c5412fb8308_R1.fastq.gz	felipe1-22-004/felipe1-22-004_5f74c164-37ca-440f-9a30-7c5412fb8308_R2.fastq.gz
felipe1-22-005	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-005/felipe1-22-005_d1086461-42bd-4621-ad23-4d44198062b9_R1.fastq.gz	felipe1-22-005/felipe1-22-005_d1086461-42bd-4621-ad23-4d44198062b9_R2.fastq.gz
felipe1-22-006	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-006/felipe1-22-006_62cef030-a983-45e0-8f90-1e1c4785717d_R1.fastq.gz	felipe1-22-006/felipe1-22-006_62cef030-a983-45e0-8f90-1e1c4785717d_R2.fastq.gz
felipe1-22-007	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-007/felipe1-22-007_4aa39bec-d206-4fa2-91da-2acac62f4b5e_R1.fastq.gz	felipe1-22-007/felipe1-22-007_4aa39bec-d206-4fa2-91da-2acac62f4b5e_R2.fastq.gz
felipe1-22-008	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-008/felipe1-22-008_1cace194-da06-4069-9eaf-56aec274d040_R1.fastq.gz	felipe1-22-008/felipe1-22-008_1cace194-da06-4069-9eaf-56aec274d040_R2.fastq.gz
felipe1-22-009	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-009/felipe1-22-009_f97b57cd-2142-49b8-ac18-9b6e0e5c997a_R1.fastq.gz	felipe1-22-009/felipe1-22-009_f97b57cd-2142-49b8-ac18-9b6e0e5c997a_R2.fastq.gz
felipe1-22-010	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-010/felipe1-22-010_5fb4f631-911d-4d67-ad6f-912e1b1086a7_R1.fastq.gz	felipe1-22-010/felipe1-22-010_5fb4f631-911d-4d67-ad6f-912e1b1086a7_R2.fastq.gz
felipe1-22-011	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-011/felipe1-22-011_dd144ae1-fd8d-4f6f-8c63-acb4d7278355_R1.fastq.gz	felipe1-22-011/felipe1-22-011_dd144ae1-fd8d-4f6f-8c63-acb4d7278355_R2.fastq.gz
felipe1-22-012	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-012/felipe1-22-012_ca8dbd16-8347-431e-8ce1-a8586f75a15b_R1.fastq.gz	felipe1-22-012/felipe1-22-012_ca8dbd16-8347-431e-8ce1-a8586f75a15b_R2.fastq.gz
felipe1-22-013	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-013/felipe1-22-013_5924dc5d-b274-4387-9339-e7f5b44e006d_R1.fastq.gz	felipe1-22-013/felipe1-22-013_5924dc5d-b274-4387-9339-e7f5b44e006d_R2.fastq.gz
felipe1-22-014	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-014/felipe1-22-014_f52ee558-d2ae-4336-82e6-a3f01a5fb1e3_R1.fastq.gz	felipe1-22-014/felipe1-22-014_f52ee558-d2ae-4336-82e6-a3f01a5fb1e3_R2.fastq.gz
felipe1-22-015	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-015/felipe1-22-015_3d81c96c-54e6-4ba2-9ba3-ae4b5961d033_R1.fastq.gz	felipe1-22-015/felipe1-22-015_3d81c96c-54e6-4ba2-9ba3-ae4b5961d033_R2.fastq.gz
felipe1-22-016	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-016/felipe1-22-016_22bcd28f-7472-4b72-bb5e-131a4414d7d8_R1.fastq.gz	felipe1-22-016/felipe1-22-016_22bcd28f-7472-4b72-bb5e-131a4414d7d8_R2.fastq.gz
felipe1-22-017	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-017/felipe1-22-017_0fe99966-ff6c-44cc-aadb-90319a65b840_R1.fastq.gz	felipe1-22-017/felipe1-22-017_0fe99966-ff6c-44cc-aadb-90319a65b840_R2.fastq.gz
felipe1-22-018	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-018/felipe1-22-018_1d59375b-3da7-43b5-9090-4d3811356c5b_R1.fastq.gz	felipe1-22-018/felipe1-22-018_1d59375b-3da7-43b5-9090-4d3811356c5b_R2.fastq.gz
felipe1-22-019	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-019/felipe1-22-019_658c6c8b-4b3f-4d76-9f03-fc98ec8f7ba8_R1.fastq.gz	felipe1-22-019/felipe1-22-019_658c6c8b-4b3f-4d76-9f03-fc98ec8f7ba8_R2.fastq.gz
felipe1-22-020	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-020/felipe1-22-020_534de126-6e09-43b2-9ab6-947921156644_R1.fastq.gz	felipe1-22-020/felipe1-22-020_534de126-6e09-43b2-9ab6-947921156644_R2.fastq.gz
felipe1-22-021	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-021/felipe1-22-021_1d3bf6ae-7e61-40db-baa6-bd51464e5b7b_R1.fastq.gz	felipe1-22-021/felipe1-22-021_1d3bf6ae-7e61-40db-baa6-bd51464e5b7b_R2.fastq.gz
felipe1-22-022	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-022/felipe1-22-022_c1242ef4-16db-4cbc-b849-57b4e53c745f_R1.fastq.gz	felipe1-22-022/felipe1-22-022_c1242ef4-16db-4cbc-b849-57b4e53c745f_R2.fastq.gz
felipe1-22-023	felipe1	Distichlis_palmeri	BCA	MX	female	-114.89439	31.190132	felipe1-22-023/felipe1-22-023_61d7aca8-dd91-4b16-9afb-1d1957ab8d3b_R1.fastq.gz	felipe1-22-023/felipe1-22-023_61d7aca8-dd91-4b16-9afb-1d1957ab8d3b_R2.fastq.gz
felipe1-22-024	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-024/felipe1-22-024_2f8cb877-e950-477e-a040-3f07bcabd2df_R1.fastq.gz	felipe1-22-024/felipe1-22-024_2f8cb877-e950-477e-a040-3f07bcabd2df_R2.fastq.gz
felipe1-22-025	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-025/felipe1-22-025_ab61e09c-3c51-4651-9604-ea8919f3be8b_R1.fastq.gz	felipe1-22-025/felipe1-22-025_ab61e09c-3c51-4651-9604-ea8919f3be8b_R2.fastq.gz
felipe1-22-026	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-026/felipe1-22-026_34a8e966-fe42-4685-a514-33f29335b806_R1.fastq.gz	felipe1-22-026/felipe1-22-026_34a8e966-fe42-4685-a514-33f29335b806_R2.fastq.gz
felipe1-22-027	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-027/felipe1-22-027_e57667c5-e353-4ead-932a-1c0bafb1065b_R1.fastq.gz	felipe1-22-027/felipe1-22-027_e57667c5-e353-4ead-932a-1c0bafb1065b_R2.fastq.gz
felipe1-22-028	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-028/felipe1-22-028_277b52c3-b6fb-4b44-ba9a-0e11b4057018_R1.fastq.gz	felipe1-22-028/felipe1-22-028_277b52c3-b6fb-4b44-ba9a-0e11b4057018_R2.fastq.gz
felipe1-22-029	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-029/felipe1-22-029_9adf6b3e-cdfb-4d28-a02b-b5a691533c63_R1.fastq.gz	felipe1-22-029/felipe1-22-029_9adf6b3e-cdfb-4d28-a02b-b5a691533c63_R2.fastq.gz
felipe1-22-030	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-030/felipe1-22-030_6309cc5b-3f20-403d-a996-0d31a2817ab0_R1.fastq.gz	felipe1-22-030/felipe1-22-030_6309cc5b-3f20-403d-a996-0d31a2817ab0_R2.fastq.gz
felipe1-22-031	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-031/felipe1-22-031_afd04ea2-fe7c-4fdc-ad92-618319cfd70b_R1.fastq.gz	felipe1-22-031/felipe1-22-031_afd04ea2-fe7c-4fdc-ad92-618319cfd70b_R2.fastq.gz
felipe1-22-032	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-032/felipe1-22-032_651e41fa-f3da-4198-b16c-77492a0c2e4e_R1.fastq.gz	felipe1-22-032/felipe1-22-032_651e41fa-f3da-4198-b16c-77492a0c2e4e_R2.fastq.gz
felipe1-22-033	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-033/felipe1-22-033_25366e46-0722-48e5-860f-328a265b3630_R1.fastq.gz	felipe1-22-033/felipe1-22-033_25366e46-0722-48e5-860f-328a265b3630_R2.fastq.gz
felipe1-22-034	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-034/felipe1-22-034_ed0ada03-0e6d-4dce-be8f-1ad58c9bb716_R1.fastq.gz	felipe1-22-034/felipe1-22-034_ed0ada03-0e6d-4dce-be8f-1ad58c9bb716_R2.fastq.gz
felipe1-22-035	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-035/felipe1-22-035_7a03f173-12c5-4b9b-b06e-d47125c3f968_R1.fastq.gz	felipe1-22-035/felipe1-22-035_7a03f173-12c5-4b9b-b06e-d47125c3f968_R2.fastq.gz
felipe1-22-036	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-036/felipe1-22-036_1eef8a6a-f5f0-4fcf-bf3e-e2997e12f6e1_R1.fastq.gz	felipe1-22-036/felipe1-22-036_1eef8a6a-f5f0-4fcf-bf3e-e2997e12f6e1_R2.fastq.gz
felipe1-22-037	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-037/felipe1-22-037_69a77adb-ea2e-416f-9955-09c7e9378ac8_R1.fastq.gz	felipe1-22-037/felipe1-22-037_69a77adb-ea2e-416f-9955-09c7e9378ac8_R2.fastq.gz
felipe1-22-038	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-038/felipe1-22-038_3a386094-9835-4c03-80ca-15f093f10ff2_R1.fastq.gz	felipe1-22-038/felipe1-22-038_3a386094-9835-4c03-80ca-15f093f10ff2_R2.fastq.gz
felipe1-22-039	felipe1	Distichlis_palmeri	BCA	MX	male	-114.89439	31.190132	felipe1-22-039/felipe1-22-039_7a05cfc7-0427-4e90-9a75-1d34dbd083a8_R1.fastq.gz	felipe1-22-039/felipe1-22-039_7a05cfc7-0427-4e90-9a75-1d34dbd083a8_R2.fastq.gz
felipe2-22-001	felipe2	Distichlis_palmeri	BCA	MX	male	-114.8206499	30.9830833	felipe2-22-001/felipe2-22-001_ea1737c3-c0a0-4a41-9047-434a7f60e05a_R1.fastq.gz	felipe2-22-001/felipe2-22-001_ea1737c3-c0a0-4a41-9047-434a7f60e05a_R2.fastq.gz
felipe2-22-002	felipe2	Distichlis_palmeri	BCA	MX	male	-114.8206499	30.9830833	felipe2-22-002/felipe2-22-002_5dc2b589-30e0-4e67-be9d-6c60583219a4_R1.fastq.gz	felipe2-22-002/felipe2-22-002_5dc2b589-30e0-4e67-be9d-6c60583219a4_R2.fastq.gz
felipe2-22-003	felipe2	Distichlis_palmeri	BCA	MX	male	-114.8206499	30.9830833	felipe2-22-003/felipe2-22-003_c4d7bdf4-87e7-436f-8656-8fc3d1941a72_R1.fastq.gz	felipe2-22-003/felipe2-22-003_c4d7bdf4-87e7-436f-8656-8fc3d1941a72_R2.fastq.gz
felipe2-22-004	felipe2	Distichlis_palmeri	BCA	MX	male	-114.8206499	30.9830833	felipe2-22-004/felipe2-22-004_61f3eecf-3cdd-4ce4-8208-df19e18b5c3a_R1.fastq.gz	felipe2-22-004/felipe2-22-004_61f3eecf-3cdd-4ce4-8208-df19e18b5c3a_R2.fastq.gz
felipe2-22-005	felipe2	Distichlis_palmeri	BCA	MX	male	-114.8206499	30.9830833	felipe2-22-005/felipe2-22-005_eb00fa4c-ebc3-4f03-be93-99138d3f0a38_R1.fastq.gz	felipe2-22-005/felipe2-22-005_eb00fa4c-ebc3-4f03-be93-99138d3f0a38_R2.fastq.gz
felipe2-22-006	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-006/felipe2-22-006_5ad6f96e-9736-4567-917c-405c9bff36dd_R1.fastq.gz	felipe2-22-006/felipe2-22-006_5ad6f96e-9736-4567-917c-405c9bff36dd_R2.fastq.gz
felipe2-22-007	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-007/felipe2-22-007_bebb6b6a-e1a0-4495-90f4-08e1d6121861_R1.fastq.gz	felipe2-22-007/felipe2-22-007_bebb6b6a-e1a0-4495-90f4-08e1d6121861_R2.fastq.gz
felipe2-22-008	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-008/felipe2-22-008_3e1093c5-22a8-4099-a5b0-d541ad09f26b_R1.fastq.gz	felipe2-22-008/felipe2-22-008_3e1093c5-22a8-4099-a5b0-d541ad09f26b_R2.fastq.gz
felipe2-22-009	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-009/felipe2-22-009_e56e6f90-ddcb-4662-862b-d306dc406464_R1.fastq.gz	felipe2-22-009/felipe2-22-009_e56e6f90-ddcb-4662-862b-d306dc406464_R2.fastq.gz
felipe2-22-010	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-010/felipe2-22-010_f54392b7-8986-480b-bede-2dd6af5149f6_R1.fastq.gz	felipe2-22-010/felipe2-22-010_f54392b7-8986-480b-bede-2dd6af5149f6_R2.fastq.gz
felipe2-22-011	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-011/felipe2-22-011_8993ff5b-9499-4698-b5b8-03c20b477b5e_R1.fastq.gz	felipe2-22-011/felipe2-22-011_8993ff5b-9499-4698-b5b8-03c20b477b5e_R2.fastq.gz
felipe2-22-012	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-012/felipe2-22-012_2de3f87a-239c-4960-a8b2-e1da548658b4_R1.fastq.gz	felipe2-22-012/felipe2-22-012_2de3f87a-239c-4960-a8b2-e1da548658b4_R2.fastq.gz
felipe2-22-013	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-013/felipe2-22-013_be72a330-1ee2-4ee9-9f03-089b15c71d39_R1.fastq.gz	felipe2-22-013/felipe2-22-013_be72a330-1ee2-4ee9-9f03-089b15c71d39_R2.fastq.gz
felipe2-22-014	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-014/felipe2-22-014_d4cfa3b8-8b28-4c15-8ca9-0577ecbecd77_R1.fastq.gz	felipe2-22-014/felipe2-22-014_d4cfa3b8-8b28-4c15-8ca9-0577ecbecd77_R2.fastq.gz
felipe2-22-015	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-015/felipe2-22-015_c5f37263-becc-44b6-ba8d-34de01c35198_R1.fastq.gz	felipe2-22-015/felipe2-22-015_c5f37263-becc-44b6-ba8d-34de01c35198_R2.fastq.gz
felipe2-22-016	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-016/felipe2-22-016_7aab9d0e-0d63-43f1-843a-99aa3152a832_R1.fastq.gz	felipe2-22-016/felipe2-22-016_7aab9d0e-0d63-43f1-843a-99aa3152a832_R2.fastq.gz
felipe2-22-017	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-017/felipe2-22-017_40a14fb5-66ff-4123-880b-0299f16bba6a_R1.fastq.gz	felipe2-22-017/felipe2-22-017_40a14fb5-66ff-4123-880b-0299f16bba6a_R2.fastq.gz
felipe2-22-018	felipe2	Distichlis_palmeri	BCA	MX	female	-114.8206499	30.9830833	felipe2-22-018/felipe2-22-018_8b0b346f-a7dd-4abf-8630-7ad2e0f5de84_R1.fastq.gz	felipe2-22-018/felipe2-22-018_8b0b346f-a7dd-4abf-8630-7ad2e0f5de84_R2.fastq.gz
